run_id,dataset,split_id,split_seed,training_seed,model,checkpoint_policy,config_hash,split_hash,output_dir,status,analysis_role
run_0093,sipakmed,split_03,1003,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0093,pending,primary_analysis
run_0094,sipakmed,split_03,1003,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0094,pending,primary_analysis
run_0095,sipakmed,split_03,1003,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0095,pending,primary_analysis
run_0096,sipakmed,split_03,1003,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0096,pending,primary_analysis
run_0097,sipakmed,split_03,1003,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0097,pending,primary_analysis
run_0098,sipakmed,split_03,1003,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0098,pending,primary_analysis
run_0099,sipakmed,split_03,1003,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0099,pending,primary_analysis
run_0100,sipakmed,split_03,1003,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0100,pending,primary_analysis
run_0101,sipakmed,split_03,1003,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0101,pending,primary_analysis
run_0102,sipakmed,split_03,1003,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0102,pending,primary_analysis
run_0103,sipakmed,split_03,1003,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0103,pending,primary_analysis
run_0104,sipakmed,split_03,1003,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0104,pending,primary_analysis
run_0105,sipakmed,split_03,1003,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0105,pending,primary_analysis
run_0106,sipakmed,split_03,1003,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0106,pending,primary_analysis
run_0107,sipakmed,split_03,1003,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0107,pending,primary_analysis
run_0108,sipakmed,split_03,1003,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0108,pending,primary_analysis
run_0109,sipakmed,split_03,1003,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0109,pending,primary_analysis
run_0110,sipakmed,split_03,1003,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0110,pending,primary_analysis
run_0111,sipakmed,split_03,1003,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0111,pending,primary_analysis
run_0112,sipakmed,split_03,1003,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0112,pending,primary_analysis
run_0113,sipakmed,split_03,1003,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0113,pending,primary_analysis
run_0114,sipakmed,split_03,1003,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0114,pending,primary_analysis
run_0115,sipakmed,split_03,1003,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0115,pending,primary_analysis
run_0116,sipakmed,split_03,1003,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0116,pending,primary_analysis
run_0117,sipakmed,split_03,1003,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0117,pending,primary_analysis
run_0118,sipakmed,split_03,1003,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0118,pending,primary_analysis
run_0119,sipakmed,split_03,1003,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0119,pending,primary_analysis
run_0120,sipakmed,split_03,1003,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,124d25065c446a92c033e4eeeb92bf02c1d9e0e56c8069be874a27fb64da085b,research-lab/experiments/registered-workflow/runs/primary/run_0120,pending,primary_analysis
run_0121,sipakmed,split_04,1004,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0121,pending,primary_analysis
run_0122,sipakmed,split_04,1004,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0122,pending,primary_analysis
run_0123,sipakmed,split_04,1004,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0123,pending,primary_analysis
run_0124,sipakmed,split_04,1004,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0124,pending,primary_analysis
run_0125,sipakmed,split_04,1004,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0125,pending,primary_analysis
run_0126,sipakmed,split_04,1004,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0126,pending,primary_analysis
run_0127,sipakmed,split_04,1004,42,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0127,pending,primary_analysis
run_0128,sipakmed,split_04,1004,42,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0128,pending,primary_analysis
run_0129,sipakmed,split_04,1004,52,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0129,pending,primary_analysis
run_0130,sipakmed,split_04,1004,52,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0130,pending,primary_analysis
run_0131,sipakmed,split_04,1004,52,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0131,pending,primary_analysis
run_0132,sipakmed,split_04,1004,52,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0132,pending,primary_analysis
run_0133,sipakmed,split_04,1004,52,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0133,pending,primary_analysis
run_0134,sipakmed,split_04,1004,52,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0134,pending,primary_analysis
run_0135,sipakmed,split_04,1004,52,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0135,pending,primary_analysis
run_0136,sipakmed,split_04,1004,52,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0136,pending,primary_analysis
run_0137,sipakmed,split_04,1004,62,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0137,pending,primary_analysis
run_0138,sipakmed,split_04,1004,62,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0138,pending,primary_analysis
run_0139,sipakmed,split_04,1004,62,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0139,pending,primary_analysis
run_0140,sipakmed,split_04,1004,62,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0140,pending,primary_analysis
run_0141,sipakmed,split_04,1004,62,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0141,pending,primary_analysis
run_0142,sipakmed,split_04,1004,62,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0142,pending,primary_analysis
run_0143,sipakmed,split_04,1004,62,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0143,pending,primary_analysis
run_0144,sipakmed,split_04,1004,62,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0144,pending,primary_analysis
run_0145,sipakmed,split_04,1004,72,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0145,pending,primary_analysis
run_0146,sipakmed,split_04,1004,72,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0146,pending,primary_analysis
run_0147,sipakmed,split_04,1004,72,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0147,pending,primary_analysis
run_0148,sipakmed,split_04,1004,72,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0148,pending,primary_analysis
run_0149,sipakmed,split_04,1004,72,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0149,pending,primary_analysis
run_0150,sipakmed,split_04,1004,72,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0150,pending,primary_analysis
run_0151,sipakmed,split_04,1004,72,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0151,pending,primary_analysis
run_0152,sipakmed,split_04,1004,72,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0152,pending,primary_analysis
run_0153,sipakmed,split_04,1004,82,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0153,pending,primary_analysis
run_0154,sipakmed,split_04,1004,82,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0154,pending,primary_analysis
run_0155,sipakmed,split_04,1004,82,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0155,pending,primary_analysis
run_0156,sipakmed,split_04,1004,82,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0156,pending,primary_analysis
run_0157,sipakmed,split_04,1004,82,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0157,pending,primary_analysis
run_0158,sipakmed,split_04,1004,82,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0158,pending,primary_analysis
run_0159,sipakmed,split_04,1004,82,efficientnet_b0,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0159,pending,primary_analysis
run_0160,sipakmed,split_04,1004,82,efficientnet_b0,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,c80b92c7aec4569b782f4592e5fccf0a69da39398983071325bfc3c14c3819b1,research-lab/experiments/registered-workflow/runs/primary/run_0160,pending,primary_analysis
run_0161,sipakmed,split_05,1005,42,resnet18,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,edfc411cf3a50bb696d14a59ff36ae002f71e3dce256059ff144495431299ae7,research-lab/experiments/registered-workflow/runs/primary/run_0161,pending,primary_analysis
run_0162,sipakmed,split_05,1005,42,resnet18,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,edfc411cf3a50bb696d14a59ff36ae002f71e3dce256059ff144495431299ae7,research-lab/experiments/registered-workflow/runs/primary/run_0162,pending,primary_analysis
run_0163,sipakmed,split_05,1005,42,resnet50,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,edfc411cf3a50bb696d14a59ff36ae002f71e3dce256059ff144495431299ae7,research-lab/experiments/registered-workflow/runs/primary/run_0163,pending,primary_analysis
run_0164,sipakmed,split_05,1005,42,resnet50,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,edfc411cf3a50bb696d14a59ff36ae002f71e3dce256059ff144495431299ae7,research-lab/experiments/registered-workflow/runs/primary/run_0164,pending,primary_analysis
run_0165,sipakmed,split_05,1005,42,densenet121,A,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,edfc411cf3a50bb696d14a59ff36ae002f71e3dce256059ff144495431299ae7,research-lab/experiments/registered-workflow/runs/primary/run_0165,pending,primary_analysis
run_0166,sipakmed,split_05,1005,42,densenet121,B,5e203de9913a10ae47f75aab7d778e21e9a142a0699f4a4a6c374b725d67c1ae,edfc411cf3a50bb696d14a59ff36ae002f71e3dce256059ff144495431299ae7,research-lab/experiments/registered-workflow/runs/primary/run_0166,pending,primary_analysis
